time,open,high,low,close,Volume,Volume MA,SIGNAL,MACD
2021-03-21T09:04:00Z,21.384,21.4,21.336,21.336,831.526,403.06575000000475,-0.02660011428966381,-0.020045822478714115
2021-03-21T09:05:00Z,21.33,21.376,21.33,21.36,50.498,392.07690000000474,-0.02529288930824788,-0.018642861011617384
2021-03-21T09:06:00Z,21.361,21.361,21.269,21.269,367.201,384.29565000000474,-0.02458063025708994,-0.026708989128664484
2021-03-21T09:07:00Z,21.267,21.267,21.142,21.142,742.089,366.9062500000047,-0.02636779191163573,-0.0448273387742546
2021-03-21T09:08:00Z,21.128,21.167,21.126,21.133,75.261,365.50830000000474,-0.029072479295408016,-0.05703072019706923
2021-03-21T09:09:00Z,21.124,21.124,21.035,21.035,221.592,347.0231500000047,-0.03313470439300659,-0.07416295659319161
2021-03-21T09:10:00Z,21.026,21.061,20.992,20.992,478.548,358.5120000000047,-0.03837412387870678,-0.08847820492796288
2021-03-21T09:11:00Z,21,21.007,20.906,20.958,368.123,370.8069000000047,-0.04490238772619357,-0.09954479483279499
2021-03-21T09:12:00Z,20.948,21.01,20.94,21.01,459.981,390.48960000000466,-0.05156456222642802,-0.09909912660192077
2021-03-21T09:13:00Z,21.01,21.174,21.01,21.066,1603.413,449.39635000000465,-0.05786876353944495,-0.09034623986564938
2021-03-21T09:14:00Z,21.128,21.257,21.04,21.04,616.792,448.9374500000046,-0.06396212475204069,-0.08469631786060816
2021-03-21T09:15:00Z,21.046,21.101,21.008,21.033,321.298,434.23880000000463,-0.06935220122943714,-0.07933666373007497
2021-03-21T09:16:00Z,21.036,21.038,21.026,21.026,42.109,426.90850000000466,-0.07441342611196688,-0.07431633471944465
2021-03-21T09:17:00Z,21.026,21.103,21.026,21.069,64.905,421.0910000000047,-0.0778427332958025,-0.06443136815085637
2021-03-21T09:18:00Z,21.085,21.169,21.069,21.169,73.165,410.6055000000048,-0.0779043907719254,-0.04550557101160635
2021-03-21T09:19:00Z,21.19,21.296,21.19,21.274,595.083,429.2882500000048,-0.07456952516940389,-0.020347198569332647
2021-03-21T09:20:00Z,21.294,21.3,21.294,21.3,13.283,414.7246000000047,-0.06781205108837828,0.0001692582980901136
2021-03-21T09:21:00Z,21.278,21.278,20.961,21.087,1160.753,446.7056000000048,-0.06049855565672469,-0.008029755179773446
2021-03-21T09:22:00Z,21.039,21.116,20.898,20.952,499.494,452.0574500000048,-0.05395486957683395,-0.027564247953996812
2021-03-21T09:23:00Z,20.923,20.939,20.756,20.8,1220.962,490.3038000000048,-0.05004995473211919,-0.05614506331005842
2021-03-21T09:24:00Z,20.81,20.937,20.797,20.935,668.603,482.15765000000476,-0.04730701079043245,-0.06017385650709528
2021-03-21T09:25:00Z,20.936,20.939,20.811,20.823,178.782,488.5718500000047,-0.04625079645446884,-0.07307796016500845
2021-03-21T09:26:00Z,20.806,20.806,20.7,20.797,537.982,497.1109000000048,-0.04656038492622469,-0.08274213691938925
2021-03-21T09:27:00Z,20.756,20.785,20.655,20.655,479.388,483.9758500000048,-0.04908261769397529,-0.10206089516470129
2021-03-21T09:28:00Z,20.655,20.8,20.647,20.8,395.16,499.9708000000048,-0.05208769414567885,-0.09748720911959552
2021-03-21T09:29:00Z,20.782,20.81,20.734,20.807,438.927,510.83755000000474,-0.05622970529202931,-0.09106769362146139
2021-03-21T09:30:00Z,20.75,20.93,20.734,20.876,801.622,526.9912500000047,-0.061385923854825435,-0.07706560276009
2021-03-21T09:31:00Z,20.817,20.985,20.795,20.982,358.071,526.4886500000047,-0.06634281737260168,-0.05435657039744868
2021-03-21T09:32:00Z,20.922,21.065,20.887,21.019,659.367,536.4579500000048,-0.06865661894636106,-0.0334815724911266
2021-03-21T09:33:00Z,21.079,21.3,21.061,21.3,588.913,485.73295000000473,-0.06514119980438403,0.011105362607750635
2021-03-21T09:34:00Z,21.249,21.258,21.065,21.065,489.854,479.38605000000473,-0.058506308597981095,0.016838739960373772
2021-03-21T09:35:00Z,21.064,21.204,20.887,20.931,1002.397,513.4410000000047,-0.05246140252447744,0.00632011030144497
2021-03-21T09:36:00Z,20.887,21.064,20.769,21.004,1104.305,566.5508000000048,-0.045220660857231885,0.006570198174692621
2021-03-21T09:37:00Z,21.011,21.082,21.011,21.031,161.488,571.3799500000047,-0.03684468598890947,0.00939358663215728
2021-03-21T09:38:00Z,21.03,21.041,20.881,20.881,518.767,593.6600500000046,-0.027984663911414097,-0.004600652312252151
2021-03-21T09:39:00Z,20.877,20.899,20.769,20.81,496.463,588.7290500000046,-0.0210775630726681,-0.02150909989338956
2021-03-21T09:40:00Z,20.81,20.918,20.8,20.857,93.203,592.7250500000046,-0.01531100677798653,-0.027635574379964112
2021-03-21T09:41:00Z,20.843,20.937,20.843,20.857,262.412,547.8080000000045,-0.011133908252383988,-0.031117518978462044
2021-03-21T09:42:00Z,20.835,20.84,20.794,20.839,8.267,523.2466500000045,-0.009335666564816204,-0.034575911834203055
2021-03-21T09:43:00Z,20.79,20.79,20.602,20.616,358.853,480.14120000000446,-0.011688763131665458,-0.059365634726468386
2021-03-21T09:44:00Z,20.602,20.647,20.4,20.4,2048.647,549.1434000000045,-0.021554194478615587,-0.0974143822087008
2021-03-21T09:45:00Z,20.4,20.427,20.366,20.427,294.595,554.9340500000045,-0.033826439664990264,-0.11815595708974769
2021-03-21T09:46:00Z,20.427,20.694,20.387,20.694,681.008,562.0853500000045,-0.04361733678026234,-0.10137975796654786
2021-03-21T09:47:00Z,20.714,20.8,20.714,20.739,105.983,543.4151000000045,-0.05171556812298823,-0.0825103465952921
2021-03-21T09:48:00Z,20.713,20.781,20.353,20.464,634.437,555.3789500000045,-0.06131151120286724,-0.09616178724651192
2021-03-21T09:49:00Z,20.437,20.755,20.418,20.673,309.467,548.9059500000045,-0.06827146828209152,-0.08116018018371918
2021-03-21T09:50:00Z,20.665,20.721,20.563,20.612,113.713,514.5105000000045,-0.07314538736830203,-0.07512220984170526
2021-03-21T09:51:00Z,20.562,20.562,20.439,20.496,449.611,519.0875000000045,-0.07800990281712443,-0.08114524431701042
2021-03-21T09:52:00Z,20.49,20.565,20.418,20.425,174.061,494.8222000000045,-0.08341577306040258,-0.09058209165452169
2021-03-21T09:53:00Z,20.427,20.469,20.427,20.469,353.988,483.07595000000447,-0.08846240771062791,-0.09008889298668166
2021-03-21T09:54:00Z,20.464,20.489,20.43,20.43,16.501,459.4083000000045,-0.09138131269086713,-0.0914735895090999
2021-03-21T09:55:00Z,20.487,20.714,20.477,20.655,596.874,439.1321500000046,-0.08857118642454412,-0.06650299327914766
2021-03-21T09:56:00Z,20.662,20.694,20.637,20.647,99.983,388.91605000000453,-0.08223557855747159,-0.048464270551949795
2021-03-21T09:57:00Z,20.613,20.666,20.477,20.533,196.03,390.64315000000454,-0.07726826272681367,-0.04673928382931081
2021-03-21T09:58:00Z,20.464,20.602,20.464,20.525,233.852,376.3974000000045,-0.07387369745979684,-0.04517012865810699
2021-03-21T09:59:00Z,20.529,20.568,20.369,20.418,591.198,381.1341500000045,-0.07005006966916417,-0.054101881549552644
2021-03-21T10:00:00Z,20.418,20.487,20.418,20.436,260.353,389.49165000000454,-0.0678477564406292,-0.05693473466983434
2021-03-21T10:01:00Z,20.483,20.489,20.419,20.419,25.49,377.6455500000045,-0.06639738623127332,-0.05916813753879069
2021-03-21T10:02:00Z,20.451,20.57,20.445,20.57,436.317,399.04805000000454,-0.062962649103536,-0.043363135911899775
2021-03-21T10:03:00Z,20.523,20.573,20.517,20.573,65.337,384.37225000000456,-0.05755238294602417,-0.03106916392189163
2021-03-21T10:04:00Z,20.572,20.702,20.57,20.702,1134.001,338.63995000000455,-0.0501197256307826,-0.008329662519024339
2021-03-21T10:05:00Z,20.714,21.064,20.692,20.877,888.677,368.34405000000453,-0.03945900838368905,0.025794300208929144
2021-03-21T10:06:00Z,20.864,21,20.566,20.825,1188.709,393.7291000000045,-0.029495060202301717,0.043100436716112966
2021-03-21T10:07:00Z,20.746,20.937,20.66,20.844,387.87,407.8234500000045,-0.020013097755240686,0.055837316365721534
2021-03-21T10:08:00Z,20.917,20.985,20.877,20.968,161.107,384.1569500000045,-0.008847178012171174,0.07608583334445385
2021-03-21T10:09:00Z,20.969,20.969,20.877,20.877,94.941,373.4306500000045,0.002393412086331895,0.07847636242542677
2021-03-21T10:10:00Z,20.923,20.935,20.792,20.857,279.491,381.7195500000045,0.014218469383998279,0.07597374872477758
2021-03-21T10:11:00Z,20.828,20.876,20.802,20.845,27.211,360.59955000000457,0.025850274806403725,0.07101512497662554
2021-03-21T10:12:00Z,20.81,20.845,20.809,20.845,8.156,352.30430000000456,0.03720697306629426,0.06575554332000522
2021-03-21T10:13:00Z,20.809,20.809,20.742,20.787,111.147,340.1622500000045,0.04609103704446194,0.05436156784794477
2021-03-21T10:14:00Z,20.764,20.812,20.75,20.812,87.492,343.71180000000453,0.05325508235927307,0.04773533454103074
2021-03-21T10:15:00Z,20.796,20.939,20.796,20.899,300.543,328.8952500000045,0.05865214041916515,0.051037976139788555
2021-03-21T10:16:00Z,20.899,21.15,20.899,21.142,1028.193,375.30575000000454,0.06334192525620126,0.07738193341632638
2021-03-21T10:17:00Z,21.142,21.169,21.142,21.169,482.969,389.65270000000453,0.06817475756487858,0.09626159211156349
2021-03-21T10:18:00Z,21.169,21.296,21.169,21.296,259.455,390.9328500000046,0.07400614911785976,0.1199826234485144
2021-03-21T10:19:00Z,21.26,21.368,21.195,21.319,644.268,393.58635000000453,0.07941018160895136,0.13553019074646144
2021-03-21T10:20:00Z,21.368,21.428,21.066,21.243,2056.687,483.40305000000455,0.0845222490696865,0.13470910449351337
2021-03-21T10:21:00Z,21.244,21.449,21.194,21.449,434.443,503.8507000000045,0.09144884381602222,0.15216629093447054
2021-03-21T10:22:00Z,21.448,21.477,21.436,21.476,579.198,510.99475000000456,0.09981038142987392,0.16299203872899426
2021-03-21T10:23:00Z,21.433,21.433,21.107,21.253,793.792,547.4175000000046,0.1068180576990866,0.14283998228134465
2021-03-21T10:24:00Z,21.253,21.534,21.195,21.416,3115.193,646.4771000000046,0.11481441631595017,0.14232151263344406
2021-03-21T10:25:00Z,21.412,21.469,21.142,21.322,2049.319,704.5092000000046,0.1221489141677481,0.12841481091080809
2021-03-21T10:26:00Z,21.33,21.425,21.266,21.362,329.204,661.5339500000046,0.12839062111691357,0.11969675258060875
2021-03-21T10:27:00Z,21.336,21.469,21.29,21.469,289.431,656.6120000000045,0.13242626235110355,0.12177398699241593
2021-03-21T10:28:00Z,21.47,21.506,21.429,21.429,131.614,655.1373500000045,0.13420547214435433,0.11583289983732215
2021-03-21T10:29:00Z,21.509,21.597,21.494,21.567,886.923,694.7364500000045,0.1344942104312546,0.12315874460441734
2021-03-21T10:30:00Z,21.534,21.668,21.512,21.668,1626.911,762.1074500000045,0.1344940603792014,0.13552854017387617
2021-03-21T10:31:00Z,21.67,21.67,21.367,21.367,432.949,782.3943500000046,0.1321566201137191,0.10899726157320799
2021-03-21T10:32:00Z,21.364,21.405,21.161,21.25,387.354,801.3542500000045,0.12520555963146374,0.07570462562966185
2021-03-21T10:33:00Z,21.288,21.33,21.217,21.217,277.863,809.6900500000045,0.11469960628577783,0.04742655192644918
2021-03-21T10:34:00Z,21.214,21.309,21.192,21.309,180.987,814.3648000000044,0.10502333843619867,0.03640103593597388
2021-03-21T10:35:00Z,21.314,21.381,21.235,21.273,563.074,827.4913500000044,0.0942775771424038,0.024118138401700406
2021-03-21T10:36:00Z,21.283,21.283,21.163,21.163,2784.208,915.2921000000044,0.08292667536664698,0.003554891377483216
2021-03-21T10:37:00Z,21.163,21.163,21.063,21.093,378.879,910.0876000000044,0.07041148507126299,-0.017970340668615137
2021-03-21T10:38:00Z,21.061,21.153,21.056,21.122,210.514,907.6405500000043,0.056682934783500886,-0.02924006617296726
2021-03-21T10:39:00Z,21.12,21.188,21.12,21.188,27.5,876.8021500000043,0.04348832711098796,-0.029307784560320016
2021-03-21T10:40:00Z,21.19,21.194,21.122,21.122,106.836,779.3096000000043,0.02906571376895848,-0.035490002157906986
2021-03-21T10:41:00Z,21.196,21.237,21.153,21.237,27.071,758.9410000000042,0.014310508887272406,-0.02677871352467065
2021-03-21T10:42:00Z,21.163,21.224,21.153,21.224,15.08,730.7351000000042,0.0024507798145527522,-0.021459758226708203
2021-03-21T10:43:00Z,21.163,21.22,21.128,21.155,91.917,695.6413500000042,-0.006655471754568962,-0.024464141630677005
2021-03-21T10:44:00Z,21.153,21.153,20.934,20.981,1625.502,621.1568000000043,-0.014974473421315082,-0.04408246640775815
2021-03-21T10:45:00Z,20.966,21.319,20.966,21.217,967.907,567.0862000000043,-0.021166731350343134,-0.031713801283334675
2021-03-21T10:46:00Z,21.214,21.244,21.16,21.244,47.101,552.9810500000043,-0.025138639685822802,-0.019572853288575942
2021-03-21T10:47:00Z,21.207,21.224,21.142,21.163,37.325,540.3757500000044,-0.027207239793548735,-0.019199709807502074
2021-03-21T10:48:00Z,21.168,21.244,21.165,21.244,177.28,542.6590500000044,-0.026480035143226388,-0.009971089515069309
2021-03-21T10:49:00Z,21.249,21.251,21.165,21.169,29.968,499.8113000000044,-0.024841863475119134,-0.01122017782378748
2021-03-21T10:50:00Z,21.219,21.255,21.128,21.128,53.761,421.1538000000044,-0.023638577515779247,-0.01607163900758124
2021-03-21T10:51:00Z,21.182,21.21,21.15,21.21,45.474,401.78005000000445,-0.02135818970013339,-0.010405736185802539
2021-03-21T10:52:00Z,21.222,21.257,21.2,21.256,575.785,411.2016000000044,-0.01905420379765165,-0.0014348685973715192
2021-03-21T10:53:00Z,21.259,21.263,21.21,21.263,242.681,409.4425000000044,-0.016604121394524315,0.005491148207692476
2021-03-21T10:54:00Z,21.226,21.226,21.162,21.162,148.588,407.82255000000436,-0.014422049786104002,-0.00046135393805357694
2021-03-21T10:55:00Z,21.213,21.222,21.163,21.222,135.792,386.4584500000044,-0.010256355847712229,0.0017401669145513665
2021-03-21T10:56:00Z,21.185,21.185,21.064,21.066,77.087,251.10240000000445,-0.008564938048459552,-0.013108205491555225
2021-03-21T10:57:00Z,21.066,21.153,21.064,21.083,206.917,242.50430000000446,-0.008710841297259913,-0.021177789025379923
2021-03-21T10:58:00Z,21.128,21.199,21.095,21.095,159.564,239.95680000000448,-0.009229701211273906,-0.024907168861656004
2021-03-21T10:59:00Z,21.075,21.1,20.979,20.979,449.971,261.08035000000444,-0.011863792920953258,-0.038946098321542166
2021-03-21T11:00:00Z,20.971,20.985,20.844,20.847,449.444,278.21075000000445,-0.016422538634653705,-0.061366380674492405
2021-03-21T11:01:00Z,20.885,20.886,20.618,20.618,1894.82,371.59820000000445,-0.023970227047843906,-0.09909621155267345
2021-03-21T11:02:00Z,20.617,20.811,20.574,20.707,444.098,393.04910000000444,-0.03330527762843196,-0.11309129257227113
2021-03-21T11:03:00Z,20.693,20.7,20.551,20.602,1008.426,438.87455000000443,-0.04505842748281581,-0.13071951699559392
2021-03-21T11:04:00Z,20.612,20.628,20.501,20.556,349.68,375.08345000000446,-0.058667647490284545,-0.14421027187446356
2021-03-21T11:05:00Z,20.529,20.6,20.51,20.55,118.093,332.59275000000446,-0.0722916953922773,-0.1503258808599739
2021-03-21T11:06:00Z,20.514,20.696,20.514,20.573,336.793,347.07735000000446,-0.0859214878637812,-0.1481875502719916
2021-03-21T11:07:00Z,20.587,20.602,20.562,20.562,176.149,354.01855000000444,-0.09782039745295569,-0.14399621097247461
2021-03-21T11:08:00Z,20.562,20.609,20.51,20.51,82.998,349.30445000000446,-0.10887633511639389,-0.14279310332319994
2021-03-21T11:09:00Z,20.5,20.627,20.5,20.545,76.524,351.6322500000045,-0.11884606135296494,-0.13457415746393764
2021-03-21T11:10:00Z,20.528,20.528,20.418,20.418,709.23,384.40570000000446,-0.12791427710086076,-0.13869647154839626
2021-03-21T11:11:00Z,20.416,20.504,20.374,20.427,980.05,431.1345000000044,-0.1347862681860551,-0.13695828261163
2021-03-21T11:12:00Z,20.477,20.591,20.464,20.532,201.883,412.4394000000044,-0.13679610413567644,-0.12120440699850832
2021-03-21T11:13:00Z,20.597,20.732,20.597,20.683,482.171,424.4139000000044,-0.1348271985740859,-0.09143333139477505
2021-03-21T11:14:00Z,20.678,20.761,20.671,20.729,240.029,428.98595000000444,-0.12874372699898373,-0.06380132966947016
2021-03-21T11:15:00Z,20.656,20.703,20.396,20.525,788.027,461.59770000000447,-0.12149765827812913,-0.06450351594506287
2021-03-21T11:16:00Z,20.525,20.554,20.163,20.163,3669.329,641.2098000000044,-0.11702760103699751,-0.10115525120752622
2021-03-21T11:17:00Z,20.161,20.289,20.153,20.153,397.313,650.7296000000044,-0.11489323944511685,-0.12470957276130434
2021-03-21T11:18:00Z,20.18,20.191,20.04,20.04,459.137,665.7082500000045,-0.11538730351272974,-0.14943091571621636
2021-03-21T11:19:00Z,20.039,20.15,19.935,20.15,770.981,681.7587500000045,-0.11613216545184586,-0.15098658465347725
2021-03-21T11:20:00Z,20.098,20.244,19.987,20.244,671.501,692.8616000000045,-0.11646876691340163,-0.13827677354105106
2021-03-21T11:21:00Z,20.253,20.414,20.253,20.414,343.992,615.3202000000045,-0.11369286016587149,-0.10816149732556468
2021-03-21T11:22:00Z,20.365,20.401,20.32,20.32,445.994,615.4150000000046,-0.10983269490104904,-0.09449646469858308
2021-03-21T11:23:00Z,20.306,21.039,20.13,20.611,4014.402,765.7138000000047,-0.10356107906235869,-0.05221663277291455
2021-03-21T11:24:00Z,20.566,20.612,20.429,20.561,605.503,778.5049500000047,-0.09770938341623166,-0.027064679287377658
2021-03-21T11:25:00Z,20.511,20.511,20.196,20.287,1003.153,822.7579500000045,-0.09534104037309987,-0.03774955619502052
2021-03-21T11:26:00Z,20.26,20.287,20.125,20.183,282.03,820.0198000000046,-0.0944744675916179,-0.05497121534876115
2021-03-21T11:27:00Z,20.129,20.259,20.129,20.259,110.421,816.7334000000046,-0.09049718408796763,-0.05740513266737324
2021-03-21T11:28:00Z,20.265,20.265,20.164,20.164,141.258,819.6464000000047,-0.08529716118446987,-0.06750932082282901
2021-03-21T11:29:00Z,20.219,20.333,20.218,20.333,246.95,828.1677000000047,-0.07671302479370533,-0.05500541541780635
2021-03-21T11:30:00Z,20.284,20.319,20.28,20.319,61.303,795.7713500000048,-0.06720972674126555,-0.04645030607663969
2021-03-21T11:31:00Z,20.303,20.416,20.231,20.416,413.88,767.4628500000047,-0.05729556320758533,-0.029220974670568722
2021-03-21T11:32:00Z,20.329,20.562,20.327,20.497,252.003,769.9688500000047,-0.04820473512527134,-0.008162388420110744
2021-03-21T11:33:00Z,20.502,20.502,20.354,20.418,126.95,752.2078000000048,-0.03977400738873853,-0.0017584595967221617
2021-03-21T11:34:00Z,20.414,20.514,20.375,20.375,89.552,744.6839500000048,-0.03519198311018812,-0.0018143657088600662